MTREV,CDSEXE,NBENF,CDSITFAM,CDCATCL,CDTMT,RANGAGEAD,RANGAGEDEM,RANGADH,CDMOTDEM_DA,CDMOTDEM_DC,CDMOTDEM_DV,CDMOTDEM_RA,DEMISSIONNAIRE
0.0293,3,0,3,1.0,0,4.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,11.0,5.0,0.0,0.0,1.0,0.0,1
-0.0091,2,0,5,1.0,0,4.0,9.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,3.0,7.0,5.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,11.0,5.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,2.0,7.0,5.0,0.0,0.0,0.0,1.0,1
-0.0091,2,0,5,1.0,0,8.0,11.0,5.0,0.0,0.0,0.0,1.0,1
0.0129,2,0,1,1.0,0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,9.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,4.0,9.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,0.0,0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,9.0,5.0,0.0,0.0,0.0,1.0,1
0.0129,2,0,1,1.0,0,8.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,2,7.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,7.0,11.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,3,0,4,1.0,0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,9.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,9.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,9.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,4.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,1
-0.1284,3,0,8,1.0,0,5.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,0.0,0,2.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,7.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,10.0,7.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,7.0,6.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,11.0,6.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,4.0,9.0,6.0,0.0,0.0,1.0,0.0,1
-0.1908,3,1,3,1.0,0,4.0,9.0,6.0,1.0,0.0,0.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,1
0.2395,2,3,3,1.0,0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,1
-0.1722,3,3,3,1.0,0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,6.0,10.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,8.0,7.0,1.0,0.0,0.0,0.0,1
0.0889,3,0,8,1.0,0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,7.0,6.0,0.0,0.0,0.0,1.0,1
0.0129,2,0,1,1.0,0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,6.0,5.0,0.0,0.0,0.0,1.0,1
0.0129,2,0,1,1.0,0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,5.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,6.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,11.0,6.0,0.0,0.0,1.0,0.0,1
-0.0098,2,0,7,1.0,0,2.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,10.0,6.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,8.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,8.0,11.0,5.0,0.0,0.0,1.0,0.0,1
-0.0696,2,0,4,1.0,0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,6.0,10.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,8.0,11.0,5.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,6.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,6.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,9.0,6.0,0.0,0.0,1.0,0.0,1
-0.0556,2,0,3,1.0,0,6.0,11.0,6.0,0.0,0.0,1.0,0.0,1
-0.1102,3,0,3,1.0,0,5.0,10.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,10.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,9.0,6.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,5.0,10.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,8.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,8.0,11.0,5.0,0.0,0.0,1.0,0.0,1
-0.0417,3,0,1,1.0,0,5.0,10.0,6.0,0.0,0.0,1.0,0.0,1
-0.0246,2,0,3,1.0,0,5.0,10.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,10.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,3,2,3,1.0,0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,1
-0.0808,3,1,6,1.0,0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,1
-0.0637,2,1,3,1.0,0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,6.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,9.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,1
-0.0091,2,0,5,1.0,0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,9.0,7.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,2,5.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,4.0,10.0,7.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,3.0,9.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,10.0,7.0,0.0,0.0,0.0,1.0,1
-0.1421,3,0,3,1.0,0,5.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,1
0.0293,2,0,3,1.0,0,5.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,4.0,10.0,7.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0271,3,0,8,1.0,0,8.0,11.0,7.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,8.0,11.0,5.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,6.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,8.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,11.0,6.0,0.0,0.0,1.0,0.0,1
-0.0091,2,0,5,1.0,0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,4.0,8.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,8.0,5.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,7.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,8.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,7.0,11.0,6.0,0.0,0.0,1.0,0.0,1
-0.1031,3,0,4,1.0,0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,1
0.0271,3,0,8,1.0,0,8.0,11.0,6.0,0.0,0.0,1.0,0.0,1
-0.1772,3,0,3,1.0,0,4.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,2,6.0,11.0,6.0,0.0,0.0,1.0,0.0,1
-0.1669,2,0,3,1.0,0,5.0,10.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,4.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,6.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,7.0,11.0,4.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,3,0,4,1.0,0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,10.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0293,2,1,3,1.0,0,4.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,8.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,8.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,4.0,10.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,9.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,5.0,10.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,8.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,8.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,9.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,9.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,8.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,2,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,2,5.0,10.0,5.0,0.0,0.0,1.0,0.0,1
-0.0933,2,0,8,1.0,0,5.0,9.0,5.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,7.0,11.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,10.0,5.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,2,3.0,7.0,4.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,1
0.0129,2,0,1,1.0,0,6.0,9.0,4.0,0.0,0.0,1.0,0.0,1
-0.0524,2,0,3,1.0,0,5.0,9.0,5.0,0.0,0.0,1.0,0.0,1
-0.0091,3,1,5,1.0,0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,6.0,10.0,4.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,10.0,7.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,6.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,6.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,0.0,0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,4.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,3.0,10.0,7.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,3.0,10.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,10.0,7.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,3.0,9.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,10.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,10.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0293,3,0,3,1.0,0,3.0,9.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,0.0,0,6.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,10.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,10.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0175,3,0,1,1.0,0,3.0,9.0,7.0,0.0,0.0,1.0,0.0,1
-0.0696,2,0,4,1.0,0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,5.0,11.0,7.0,0.0,0.0,1.0,0.0,1
-0.0091,2,0,5,1.0,0,7.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,10.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,9.0,7.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,3.0,10.0,7.0,0.0,0.0,1.0,0.0,1
-0.1091,3,1,3,1.0,0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,5.0,10.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,3,1,1.0,0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,1
0.0519,2,3,3,1.0,0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,10.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,9.0,6.0,0.0,0.0,1.0,0.0,1
-0.0091,3,0,5,1.0,0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,10.0,7.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,4.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0139,3,0,2,1.0,0,3.0,10.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,9.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,0.0,0,2.0,9.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,11.0,7.0,0.0,0.0,1.0,0.0,1
-0.102,2,0,1,1.0,0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,9.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,6.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,5.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,2.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,0.0,0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,9.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,6.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,0.0,0,4.0,10.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,9.0,7.0,0.0,0.0,1.0,0.0,1
-0.0706,3,0,3,1.0,0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0293,2,0,3,1.0,0,2.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,9.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,9.0,7.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,0.0,0,2.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,2,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,8.0,11.0,6.0,0.0,0.0,1.0,0.0,1
-0.0696,4,0,4,1.0,0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,3.0,8.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,4.0,11.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,5.0,11.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,2.0,8.0,7.0,0.0,0.0,0.0,1.0,1
0.0129,3,0,1,1.0,0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,2,0,1,1.0,2,4.0,9.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,1
0.0129,3,0,1,1.0,0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,1
